Source IP,Destination IP,Protocol,Length,Time,SYN_Flag,ACK_Flag,FIN_Flag,RST_Flag,PSH_Flag,URG_Flag,Source_Port,Dest_Port,TTL,Window_Size,Payload
192.168.51.100,207.120.40.165,TCP,1354,2024-12-06T10:40:21.853544,0,0,0,0,0,0,50472,443,128,131072,TLS
192.168.51.100,207.120.40.165,TCP,491,2024-12-06T10:40:21.853544,0,0,0,0,0,0,50472,443,128,131072,TLS
207.120.40.165,192.168.51.100,TCP,66,2024-12-06T10:40:21.893726,0,0,0,0,0,0,443,50473,50,64240,TCP
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:21.893839,0,0,0,0,0,0,50473,443,128,131072,TCP
192.168.51.100,207.120.40.165,TCP,1354,2024-12-06T10:40:21.894341,0,0,0,0,0,0,50473,443,128,131072,TLS
192.168.51.100,207.120.40.165,TCP,682,2024-12-06T10:40:21.894341,0,0,0,0,0,0,50473,443,128,131072,TLS
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:21.975840,0,0,0,0,0,0,443,50472,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:21.975840,0,0,0,0,0,0,443,50472,50,63744,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:21.982994,0,0,0,0,0,0,443,50472,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:21.982994,0,0,0,0,0,0,443,50472,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,647,2024-12-06T10:40:21.982994,0,0,0,0,0,0,443,50472,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:21.983128,0,0,0,0,0,0,50472,443,128,131072,TCP
192.168.51.100,207.120.40.165,TCP,134,2024-12-06T10:40:21.983643,0,0,0,0,0,0,50472,443,128,131072,TLS
192.168.51.100,207.120.40.165,TCP,146,2024-12-06T10:40:21.983889,0,0,0,0,0,0,50472,443,128,131072,TLS
192.168.51.100,207.120.40.165,TCP,489,2024-12-06T10:40:21.984711,0,0,0,0,0,0,50472,443,128,131072,TLS
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.045057,0,0,0,0,0,0,443,50473,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.045057,0,0,0,0,0,0,443,50473,50,63616,TCP
207.120.40.165,192.168.51.100,TCP,308,2024-12-06T10:40:22.045057,0,0,0,0,0,0,443,50473,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,134,2024-12-06T10:40:22.045525,0,0,0,0,0,0,50473,443,128,130816,TLS
192.168.51.100,207.120.40.165,TCP,146,2024-12-06T10:40:22.045713,0,0,0,0,0,0,50473,443,128,130816,TLS
192.168.51.100,207.120.40.165,TCP,555,2024-12-06T10:40:22.045871,0,0,0,0,0,0,50473,443,128,130816,TLS
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.084679,0,0,0,0,0,0,443,50472,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,133,2024-12-06T10:40:22.084679,0,0,0,0,0,0,443,50472,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,133,2024-12-06T10:40:22.084679,0,0,0,0,0,0,443,50472,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,116,2024-12-06T10:40:22.084679,0,0,0,0,0,0,443,50472,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:22.084837,0,0,0,0,0,0,50472,443,128,131072,TCP
192.168.51.100,207.120.40.165,TCP,85,2024-12-06T10:40:22.085270,0,0,0,0,0,0,50472,443,128,131072,TLS
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.095584,0,0,0,0,0,0,443,50472,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.095584,0,0,0,0,0,0,443,50472,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,85,2024-12-06T10:40:22.095584,0,0,0,0,0,0,443,50472,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:22.135823,0,0,0,0,0,0,50472,443,128,130816,TCP
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,133,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,116,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,85,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:22.165517,0,0,0,0,0,0,443,50473,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:22.165635,0,0,0,0,0,0,50473,443,128,131072,TCP
192.168.51.100,207.120.40.165,TCP,85,2024-12-06T10:40:22.165909,0,0,0,0,0,0,50473,443,128,131072,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:22.167742,0,0,0,0,0,0,443,50473,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,107,2024-12-06T10:40:22.167742,0,0,0,0,0,0,443,50473,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:22.167827,0,0,0,0,0,0,50473,443,128,131072,TCP
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.210749,0,0,0,0,0,0,443,50472,50,64128,TCP
192.168.51.100,20.212.88.117,TCP,55,2024-12-06T10:40:22.330237,0,0,0,0,0,0,49882,443,128,511,TLS
207.120.40.165,192.168.51.100,TCP,54,2024-12-06T10:40:22.392070,0,0,0,0,0,0,443,50473,50,64128,TCP
20.212.88.117,192.168.51.100,TCP,66,2024-12-06T10:40:22.444294,0,0,0,0,0,0,443,49882,43,251,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:22.501182,0,0,0,0,0,0,443,50472,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:22.501182,0,0,0,0,0,0,443,50472,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,1334,2024-12-06T10:40:22.501182,0,0,0,0,0,0,443,50472,50,64128,TCP
207.120.40.165,192.168.51.100,TCP,332,2024-12-06T10:40:22.501182,0,0,0,0,0,0,443,50472,50,64128,TLS
207.120.40.165,192.168.51.100,TCP,938,2024-12-06T10:40:22.501182,0,0,0,0,0,0,443,50472,50,64128,TLS
192.168.51.100,207.120.40.165,TCP,54,2024-12-06T10:40:22.501343,0,0,0,0,0,0,50472,443,128,131072,TCP
192.168.51.100,13.107.5.93,TCP,55,2024-12-06T10:40:22.821715,0,0,0,0,0,0,50439,443,128,508,TLS
13.107.5.93,192.168.51.100,TCP,66,2024-12-06T10:40:22.885776,0,0,0,0,0,0,443,50439,111,16383,TCP
192.168.51.100,117.18.232.200,TCP,55,2024-12-06T10:40:23.010612,0,0,0,0,0,0,50441,443,128,512,TLS
117.18.232.200,192.168.51.100,TCP,66,2024-12-06T10:40:23.070022,0,0,0,0,0,0,443,50441,54,149,TCP
192.168.51.100,192.168.51.163,UDP,71,2024-12-06T10:40:38.868976,0,0,0,0,0,0,59198,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,327,2024-12-06T10:40:38.929711,0,0,0,0,0,0,53,59198,64,,DNS
192.168.51.100,192.168.51.163,UDP,71,2024-12-06T10:40:38.932542,0,0,0,0,0,0,63888,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,71,2024-12-06T10:40:38.932891,0,0,0,0,0,0,61291,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,71,2024-12-06T10:40:38.933165,0,0,0,0,0,0,61179,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,327,2024-12-06T10:40:38.940316,0,0,0,0,0,0,53,61291,64,,DNS
192.168.51.163,192.168.51.100,UDP,128,2024-12-06T10:40:38.987260,0,0,0,0,0,0,53,61179,64,,DNS
192.168.51.163,192.168.51.100,UDP,183,2024-12-06T10:40:39.008033,0,0,0,0,0,0,53,63888,64,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.570086,0,0,0,0,0,0,59198,53,128,,DNS
192.168.51.100,148.72.164.10,TCP,55,2024-12-06T10:40:39.611836,0,0,0,0,0,0,50431,443,128,511,TLS
192.168.51.100,148.72.132.43,TCP,55,2024-12-06T10:40:39.611836,0,0,0,0,0,0,50432,443,128,511,TLS
192.168.51.163,192.168.51.100,UDP,365,2024-12-06T10:40:39.629032,0,0,0,0,0,0,53,59198,64,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.636949,0,0,0,0,0,0,62263,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.638111,0,0,0,0,0,0,54049,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.638593,0,0,0,0,0,0,56113,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,368,2024-12-06T10:40:39.645013,0,0,0,0,0,0,53,54049,64,,DNS
192.168.51.163,192.168.51.100,UDP,221,2024-12-06T10:40:39.688311,0,0,0,0,0,0,53,62263,64,,DNS
192.168.51.163,192.168.51.100,UDP,124,2024-12-06T10:40:39.688311,0,0,0,0,0,0,53,56113,64,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.801348,0,0,0,0,0,0,54100,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.801531,0,0,0,0,0,0,50666,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.801618,0,0,0,0,0,0,63895,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,91,2024-12-06T10:40:39.809206,0,0,0,0,0,0,53,50666,64,,DNS
192.168.51.163,192.168.51.100,UDP,103,2024-12-06T10:40:39.846363,0,0,0,0,0,0,53,54100,64,,DNS
192.168.51.163,192.168.51.100,UDP,100,2024-12-06T10:40:39.846363,0,0,0,0,0,0,53,63895,64,,DNS
148.72.164.10,192.168.51.100,TCP,54,2024-12-06T10:40:39.896516,0,0,0,0,0,0,443,50431,41,0,TCP
148.72.132.43,192.168.51.100,TCP,54,2024-12-06T10:40:39.928678,0,0,0,0,0,0,443,50432,41,0,TCP
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.973125,0,0,0,0,0,0,58629,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.974200,0,0,0,0,0,0,58333,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,75,2024-12-06T10:40:39.975005,0,0,0,0,0,0,62183,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,368,2024-12-06T10:40:39.981281,0,0,0,0,0,0,53,58333,64,,DNS
192.168.51.163,192.168.51.100,UDP,224,2024-12-06T10:40:39.981598,0,0,0,0,0,0,53,58629,64,,DNS
192.168.51.163,192.168.51.100,UDP,124,2024-12-06T10:40:40.072455,0,0,0,0,0,0,53,62183,64,,DNS
192.168.51.100,192.168.51.163,UDP,81,2024-12-06T10:40:40.519288,0,0,0,0,0,0,59198,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,337,2024-12-06T10:40:40.587429,0,0,0,0,0,0,53,59198,64,,DNS
192.168.51.100,192.168.51.163,UDP,81,2024-12-06T10:40:40.591294,0,0,0,0,0,0,63059,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,81,2024-12-06T10:40:40.591852,0,0,0,0,0,0,60225,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,81,2024-12-06T10:40:40.592214,0,0,0,0,0,0,62423,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,337,2024-12-06T10:40:40.600955,0,0,0,0,0,0,53,60225,64,,DNS
192.168.51.163,192.168.51.100,UDP,138,2024-12-06T10:40:40.647210,0,0,0,0,0,0,53,62423,64,,DNS
192.168.51.163,192.168.51.100,UDP,193,2024-12-06T10:40:40.647210,0,0,0,0,0,0,53,63059,64,,DNS
192.168.51.100,192.168.51.163,UDP,79,2024-12-06T10:40:40.747663,0,0,0,0,0,0,59649,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,79,2024-12-06T10:40:40.747895,0,0,0,0,0,0,52651,53,128,,DNS
192.168.51.100,192.168.51.163,UDP,79,2024-12-06T10:40:40.748032,0,0,0,0,0,0,50105,53,128,,DNS
192.168.51.163,192.168.51.100,UDP,174,2024-12-06T10:40:40.807226,0,0,0,0,0,0,53,59649,64,,DNS
192.168.51.163,192.168.51.100,UDP,132,2024-12-06T10:40:40.807226,0,0,0,0,0,0,53,52651,64,,DNS
192.168.51.163,192.168.51.100,UDP,174,2024-12-06T10:40:40.807226,0,0,0,0,0,0,53,50105,64,,DNS
192.168.51.100,108.159.91.75,TCP,54,2024-12-06T10:40:40.808426,0,0,0,0,0,0,50438,443,128,512,TCP
192.168.51.100,151.101.154.137,TCP,66,2024-12-06T10:40:40.808921,0,0,0,0,0,0,50474,443,128,64240,TCP
108.159.91.75,192.168.51.100,TCP,54,2024-12-06T10:40:40.866818,0,0,0,0,0,0,443,50438,244,139,TCP
192.168.51.100,108.159.91.75,TCP,54,2024-12-06T10:40:40.866928,0,0,0,0,0,0,50438,443,128,512,TCP
151.101.154.137,192.168.51.100,TCP,66,2024-12-06T10:40:40.869056,0,0,0,0,0,0,443,50474,54,65535,TCP
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:40.869192,0,0,0,0,0,0,50474,443,128,131072,TCP
192.168.51.100,151.101.154.137,TCP,1354,2024-12-06T10:40:40.870298,0,0,0,0,0,0,50474,443,128,131072,TLS
192.168.51.100,151.101.154.137,TCP,547,2024-12-06T10:40:40.870298,0,0,0,0,0,0,50474,443,128,131072,TLS
151.101.154.137,192.168.51.100,TCP,54,2024-12-06T10:40:40.939401,0,0,0,0,0,0,443,50474,54,148992,TCP
151.101.154.137,192.168.51.100,TCP,54,2024-12-06T10:40:40.939401,0,0,0,0,0,0,443,50474,54,151552,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:40.939401,0,0,0,0,0,0,443,50474,54,151552,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:40.940355,0,0,0,0,0,0,443,50474,54,151552,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:40.940355,0,0,0,0,0,0,443,50474,54,151552,TLS
151.101.154.137,192.168.51.100,TCP,67,2024-12-06T10:40:40.940355,0,0,0,0,0,0,443,50474,54,151552,TLS
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:40.940460,0,0,0,0,0,0,50474,443,128,131072,TCP
192.168.51.100,151.101.154.137,TCP,118,2024-12-06T10:40:40.944202,0,0,0,0,0,0,50474,443,128,131072,TLS
192.168.51.100,151.101.154.137,TCP,146,2024-12-06T10:40:40.944444,0,0,0,0,0,0,50474,443,128,131072,TLS
192.168.51.100,151.101.154.137,TCP,563,2024-12-06T10:40:40.944599,0,0,0,0,0,0,50474,443,128,131072,TLS
151.101.154.137,192.168.51.100,TCP,54,2024-12-06T10:40:41.016837,0,0,0,0,0,0,443,50474,54,151552,TCP
151.101.154.137,192.168.51.100,TCP,54,2024-12-06T10:40:41.016837,0,0,0,0,0,0,443,50474,54,151552,TCP
151.101.154.137,192.168.51.100,TCP,54,2024-12-06T10:40:41.016837,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,119,2024-12-06T10:40:41.016837,0,0,0,0,0,0,443,50474,54,154112,TLS
192.168.51.100,151.101.154.137,TCP,85,2024-12-06T10:40:41.017527,0,0,0,0,0,0,50474,443,128,131072,TLS
151.101.154.137,192.168.51.100,TCP,54,2024-12-06T10:40:41.085186,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.503886,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.503886,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.503886,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,677,2024-12-06T10:40:41.503886,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,95,2024-12-06T10:40:41.503886,0,0,0,0,0,0,443,50474,54,154112,TLS
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.504090,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,89,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,86,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,90,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,120,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,86,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,88,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1223,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,205,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,205,2024-12-06T10:40:41.535249,0,0,0,0,0,0,443,50474,54,154112,TLS
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.535446,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535580,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,205,2024-12-06T10:40:41.535580,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535580,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,205,2024-12-06T10:40:41.535580,0,0,0,0,0,0,443,50474,54,154112,TLS
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.535613,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,205,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,205,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,445,2024-12-06T10:40:41.535957,0,0,0,0,0,0,443,50474,54,154112,TLS
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.536097,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.536965,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,205,2024-12-06T10:40:41.536965,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.536965,0,0,0,0,0,0,443,50474,54,154112,TLS
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.537035,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.567414,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.567414,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,454,2024-12-06T10:40:41.567414,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.567414,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.567414,0,0,0,0,0,0,443,50474,54,154112,TLS
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.567566,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.588325,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.588325,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.588325,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.588325,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.588325,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.588325,0,0,0,0,0,0,443,50474,54,154112,TCP
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.588511,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.607619,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.607619,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.607619,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.607619,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.607619,0,0,0,0,0,0,443,50474,54,154112,TCP
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.607770,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,261,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617239,0,0,0,0,0,0,443,50474,54,154112,TCP
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.617602,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617901,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617901,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617901,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.617901,0,0,0,0,0,0,443,50474,54,154112,TCP
192.168.51.100,151.101.154.137,TCP,54,2024-12-06T10:40:41.618029,0,0,0,0,0,0,50474,443,128,131072,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.618325,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.618325,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.618325,0,0,0,0,0,0,443,50474,54,154112,TLS
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.618325,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.618325,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,1334,2024-12-06T10:40:41.618325,0,0,0,0,0,0,443,50474,54,154112,TCP
151.101.154.137,192.168.51.100,TCP,713,2024-12-06T10:40:41.618325,0,0,0,0,0,0,443,50474,54,154112,TLS
